token,symbol,name,expiry,strike,lotsize,instrumenttype,exch_seg,tick_size
21539,773BR39A-SG,773BR39A,,-1.000000,100,,NSE,1.000000
21547,76TS47-SG,76TS47,,-1.000000,100,,NSE,1.000000
21548,756TN54-SG,756TN54,,-1.000000,100,,NSE,1.000000
21549,655AP28-SG,655AP28,,-1.000000,100,,NSE,1.000000
21615,875GFL27-N0,875GFL27,,-1.000000,1,,NSE,1.000000
21643,729AP30-SG,729AP30,,-1.000000,100,,NSE,1.000000
21717,73PN34-SG,73PN34,,-1.000000,100,,NSE,1.000000
21870,768AP37-SG,768AP37,,-1.000000,100,,NSE,1.000000
21908,728KL30-SG,728KL30,,-1.000000,100,,NSE,1.000000
21909,65KL27-SG,65KL27,,-1.000000,100,,NSE,1.000000
1001,94SFL28-YL,94SFL28,,-1.000000,1,,NSE,1.000000
10097,GUJRAFFIA-BE,GUJRAFFIA,,-1.000000,1,,NSE,1.000000
10218,792AP42-SG,792AP42,,-1.000000,100,,NSE,1.000000
10252,782WB32-SG,782WB32,,-1.000000,100,,NSE,1.000000
10277,NGLFINE-EQ,NGLFINE,,-1.000000,1,,NSE,10.000000
1030,AARON-EQ,AARON,,-1.000000,1,,NSE,1.000000
10318,PKTEA-BE,PKTEA,,-1.000000,1,,NSE,5.000000
10330,778ML31-SG,778ML31,,-1.000000,100,,NSE,1.000000
10333,794PN42-SG,794PN42,,-1.000000,100,,NSE,1.000000
10336,797AP39-SG,797AP39,,-1.000000,100,,NSE,1.000000
10367,78GJ32A-SG,78GJ32A,,-1.000000,100,,NSE,1.000000
104,SHAREINDIA-EQ,SHAREINDIA,,-1.000000,1,,NSE,1.000000
10384,802WB37-SG,802WB37,,-1.000000,100,,NSE,1.000000
10458,779AP31-SG,779AP31,,-1.000000,100,,NSE,1.000000
10471,804AP37-SG,804AP37,,-1.000000,100,,NSE,1.000000
10479,797HR42-SG,797HR42,,-1.000000,100,,NSE,1.000000
10511,UTINIFTETF-EQ,UTINIFTETF,,-1.000000,1,,NSE,1.000000
10515,UTISENSETF-EQ,UTISENSETF,,-1.000000,1,,NSE,1.000000
10528,768AS32-SG,768AS32,,-1.000000,100,,NSE,1.000000
10541,767NL32-SG,767NL32,,-1.000000,100,,NSE,1.000000
10543,765RJ32-SG,765RJ32,,-1.000000,100,,NSE,1.000000
10580,TCI-EQ,TCI,,-1.000000,1,,NSE,10.000000
10585,MOM30IETF-EQ,MOM30IETF,,-1.000000,1,,NSE,1.000000
10604,BHARTIARTL-EQ,BHARTIARTL,,-1.000000,1,,NSE,10.000000
10637,OLECTRA-EQ,OLECTRA,,-1.000000,1,,NSE,10.000000
10639,797AP36-SG,797AP36,,-1.000000,100,,NSE,1.000000
10710,VEEKAYEM-SM,VEEKAYEM,,-1.000000,500,,NSE,5.000000
10794,CANBK-EQ,CANBK,,-1.000000,1,,NSE,1.000000
10825,MOVALUE-EQ,MOVALUE,,-1.000000,1,,NSE,1.000000
10842,HDFC1406RG-MF,HDFC1406RG,,-1.000000,1,,NSE,1.000000
10881,SFMP64GD-MF,SFMP64GD,,-1.000000,1,,NSE,1.000000
10913,758AP42-SG,758AP42,,-1.000000,100,,NSE,1.000000
10923,753BR32-SG,753BR32,,-1.000000,100,,NSE,1.000000
10963,745AP42-SG,745AP42,,-1.000000,100,,NSE,1.000000
11045,SATIA-EQ,SATIA,,-1.000000,1,,NSE,1.000000
11097,758GA37A-SG,758GA37A,,-1.000000,100,,NSE,1.000000
11169,COFFEEDAY-BE,COFFEEDAY,,-1.000000,1,,NSE,1.000000
11195,INDIGO-EQ,INDIGO,,-1.000000,1,,NSE,50.000000
11212,SHK-EQ,SHK,,-1.000000,1,,NSE,1.000000
11236,JSL-EQ,JSL,,-1.000000,1,,NSE,5.000000
11262,IGL-EQ,IGL,,-1.000000,1,,NSE,1.000000
11297,SIL-EQ,SIL,,-1.000000,1,,NSE,1.000000
11319,LICNETFN50-EQ,LICNETFN50,,-1.000000,1,,NSE,1.000000
11373,BIOCON-EQ,BIOCON,,-1.000000,1,,NSE,5.000000
11423,DATAMATICS-EQ,DATAMATICS,,-1.000000,1,,NSE,5.000000
11439,BANKBEES-EQ,BANKBEES,,-1.000000,1,,NSE,1.000000
11471,EXCELINDUS-EQ,EXCELINDUS,,-1.000000,1,,NSE,10.000000
11491,APARINDS-EQ,APARINDS,,-1.000000,1,,NSE,50.000000
11507,783HR32-SG,783HR32,,-1.000000,100,,NSE,1.000000
11510,785UK32-SG,785UK32,,-1.000000,100,,NSE,1.000000
11532,ULTRACEMCO-EQ,ULTRACEMCO,,-1.000000,1,,NSE,100.000000
11559,HDFC1359DD-MF,HDFC1359DD,,-1.000000,1,,NSE,1.000000
11560,HDFC1359DG-MF,HDFC1359DG,,-1.000000,1,,NSE,1.000000
11561,HDFC1359DQ-MF,HDFC1359DQ,,-1.000000,1,,NSE,1.000000
1166,672KA33-SG,672KA33,,-1.000000,100,,NSE,1.000000
11593,HDFCSENSEX-EQ,HDFCSENSEX,,-1.000000,1,,NSE,1.000000
1169,678WB35-SG,678WB35,,-1.000000,100,,NSE,1.000000
11682,785BR32A-SG,785BR32A,,-1.000000,100,,NSE,1.000000
11696,789TS36-SG,789TS36,,-1.000000,100,,NSE,1.000000
11698,793WB37-SG,793WB37,,-1.000000,100,,NSE,1.000000
11703,ALKEM-EQ,ALKEM,,-1.000000,1,,NSE,50.000000
11723,JSWSTEEL-EQ,JSWSTEEL,,-1.000000,1,,NSE,10.000000
11813,SHOPERSTOP-EQ,SHOPERSTOP,,-1.000000,1,,NSE,5.000000
11870,785HP36-SG,785HP36,,-1.000000,100,,NSE,1.000000
1190,FMGOETZE-EQ,FMGOETZE,,-1.000000,1,,NSE,5.000000
11881,782NL32A-SG,782NL32A,,-1.000000,100,,NSE,1.000000
11893,VHL-BE,VHL,,-1.000000,1,,NSE,10.000000
11944,MCLEODRUSS-BE,MCLEODRUSS,,-1.000000,1,,NSE,1.000000
11969,NSIL-BE,NSIL,,-1.000000,1,,NSE,50.000000
11983,SASKEN-EQ,SASKEN,,-1.000000,1,,NSE,10.000000
12003,76NHAI31-NA,76NHAI31,,-1.000000,1,,NSE,1.000000
12040,UTIDGR35P1-MF,UTIDGR35P1,,-1.000000,1,,NSE,1.000000
12057,UTIRFP35P1-MF,UTIRFP35P1,,-1.000000,1,,NSE,1.000000
12064,UTIRMP35P1-MF,UTIRMP35P1,,-1.000000,1,,NSE,1.000000
1209,532CG25-SG,532CG25,,-1.000000,100,,NSE,1.000000
1212,635MH28-SG,635MH28,,-1.000000,100,,NSE,1.000000
1227,65KA30A-SG,65KA30A,,-1.000000,100,,NSE,1.000000
12300,77BR32-SG,77BR32,,-1.000000,100,,NSE,1.000000
1250,CASTROLIND-EQ,CASTROLIND,,-1.000000,1,,NSE,1.000000
1270,AMBUJACEM-EQ,AMBUJACEM,,-1.000000,1,,NSE,5.000000
12692,763KA37-SG,763KA37,,-1.000000,100,,NSE,1.000000
12726,763KL43-SG,763KL43,,-1.000000,100,,NSE,1.000000
12842,G1NSETEST-EQ,G1NSETEST,,-1.000000,1,,NSE,5.000000
12863,V1NSETEST-EQ,V1NSETEST,,-1.000000,1,,NSE,5.000000
12978,NPBET-EQ,NPBET,,-1.000000,1,,NSE,1.000000
13050,754KA41-SG,754KA41,,-1.000000,100,,NSE,1.000000
13092,ARHAM-SM,ARHAM,,-1.000000,1000,,NSE,5.000000
1313,HARRMALAYA-EQ,HARRMALAYA,,-1.000000,1,,NSE,1.000000
13113,758BR32-SG,758BR32,,-1.000000,100,,NSE,1.000000
13126,REPRO-EQ,REPRO,,-1.000000,1,,NSE,5.000000
13143,GSEC10IETF-EQ,GSEC10IETF,,-1.000000,1,,NSE,1.000000
13270,JKCEMENT-EQ,JKCEMENT,,-1.000000,1,,NSE,50.000000
13349,UMA-SM,UMA,,-1.000000,4000,,NSE,5.000000
13276,LANDMARK-EQ,LANDMARK,,-1.000000,1,,NSE,5.000000
13372,762AR32-SG,762AR32,,-1.000000,100,,NSE,1.000000
13373,762GA32A-SG,762GA32A,,-1.000000,100,,NSE,1.000000
13398,768PN39-SG,768PN39,,-1.000000,100,,NSE,1.000000
13404,SUNTV-EQ,SUNTV,,-1.000000,1,,NSE,5.000000
13423,ELIN-EQ,ELIN,,-1.000000,1,,NSE,1.000000
13491,JKLAKSHMI-EQ,JKLAKSHMI,,-1.000000,1,,NSE,5.000000
13624,762KL53-SG,762KL53,,-1.000000,100,,NSE,1.000000
13643,ELECON-EQ,ELECON,,-1.000000,1,,NSE,5.000000
13674,SFMP74GR-MF,SFMP74GR,,-1.000000,1,,NSE,1.000000
13716,762UK33-SG,762UK33,,-1.000000,100,,NSE,1.000000
13720,JHS-EQ,JHS,,-1.000000,1,,NSE,1.000000
13730,INSPIRISYS-EQ,INSPIRISYS,,-1.000000,1,,NSE,1.000000
13761,BBL-EQ,BBL,,-1.000000,1,,NSE,10.000000
13786,TORNTPOWER-EQ,TORNTPOWER,,-1.000000,1,,NSE,10.000000
13791,PARSVNATH-EQ,PARSVNATH,,-1.000000,1,,NSE,1.000000
1386,674TS50-SG,674TS50,,-1.000000,100,,NSE,1.000000
13845,875IIFL26A-NQ,875IIFL26A,,-1.000000,1,,NSE,1.000000
13868,AARTIPHARM-EQ,AARTIPHARM,,-1.000000,1,,NSE,5.000000
13906,766WB39-SG,766WB39,,-1.000000,100,,NSE,1.000000
13995,766TS44-SG,766TS44,,-1.000000,100,,NSE,1.000000
14003,ZEEMEDIA-EQ,ZEEMEDIA,,-1.000000,1,,NSE,1.000000
14026,966SFIL25A-NI,966SFIL25A,,-1.000000,1,,NSE,1.000000
14051,726GS2033-GS,726GS2033,,-1.000000,1,,NSE,1.000000
14063,WANBURY-EQ,WANBURY,,-1.000000,1,,NSE,5.000000
14102,767UK33-SG,767UK33,,-1.000000,100,,NSE,1.000000
1412,AGI-EQ,AGI,,-1.000000,1,,NSE,5.000000
14178,IZMO-BE,IZMO,,-1.000000,1,,NSE,5.000000
14280,753TN53-SG,753TN53,,-1.000000,100,,NSE,1.000000
14255,REDINGTON-EQ,REDINGTON,,-1.000000,1,,NSE,5.000000
14271,768BR33-SG,768BR33,,-1.000000,100,,NSE,1.000000
14279,759PN39-SG,759PN39,,-1.000000,100,,NSE,1.000000
14327,HDFC2638RG-MF,HDFC2638RG,,-1.000000,1,,NSE,1.000000
14346,ORIENTALTL-EQ,ORIENTALTL,,-1.000000,1,,NSE,1.000000
14351,769AP43-SG,769AP43,,-1.000000,100,,NSE,1.000000
14367,772MH31-SG,772MH31,,-1.000000,100,,NSE,1.000000
14452,772TS46-SG,772TS46,,-1.000000,100,,NSE,1.000000
14428,GOLDBEES-EQ,GOLDBEES,,-1.000000,1,,NSE,1.000000
14447,779WB42-SG,779WB42,,-1.000000,100,,NSE,1.000000
14479,DIVGIITTS-EQ,DIVGIITTS,,-1.000000,1,,NSE,5.000000
14490,NCLIND-EQ,NCLIND,,-1.000000,1,,NSE,1.000000
14522,739NHAI31A-ND,739NHAI31A,,-1.000000,1,,NSE,1.000000
14539,772AS33-SG,772AS33,,-1.000000,100,,NSE,1.000000
14537,DISHTV-EQ,DISHTV,,-1.000000,1,,NSE,1.000000
14598,SGBMAR31IV-GB,SGBMAR31IV,,-1.000000,1,,NSE,1.000000
14558,774MZ38-SG,774MZ38,,-1.000000,100,,NSE,1.000000
14634,735GJ26-SG,735GJ26,,-1.000000,100,,NSE,1.000000
14721,948SCL26D-AI,948SCL26D,,-1.000000,1,,NSE,1.000000
1482,IFBAGRO-EQ,IFBAGRO,,-1.000000,1,,NSE,10.000000
14794,ABSLFTUJDG-MF,ABSLFTUJDG,,-1.000000,1,,NSE,1.000000
14804,ABSLFTUJRN-MF,ABSLFTUJRN,,-1.000000,1,,NSE,1.000000
1485,IFBIND-EQ,IFBIND,,-1.000000,1,,NSE,10.000000
14860,776TN53-SG,776TN53,,-1.000000,100,,NSE,1.000000
14871,USK-EQ,USK,,-1.000000,1,,NSE,1.000000
14947,MOTILALOFS-EQ,MOTILALOFS,,-1.000000,1,,NSE,5.000000
14920,TAKE-BE,TAKE,,-1.000000,1,,NSE,1.000000
14959,771AP33A-SG,771AP33A,,-1.000000,100,,NSE,1.000000
14970,706GS2028-GS,706GS2028,,-1.000000,1,,NSE,1.000000
15017,MAANALU-EQ,MAANALU,,-1.000000,1,,NSE,1.000000
1507,MOGSEC-EQ,MOGSEC,,-1.000000,1,,NSE,1.000000
15032,PSUBNKBEES-EQ,PSUBNKBEES,,-1.000000,1,,NSE,1.000000
15044,DELTACORP-EQ,DELTACORP,,-1.000000,1,,NSE,1.000000
15129,RGL-EQ,RGL,,-1.000000,1,,NSE,1.000000
15146,JYOTHYLAB-EQ,JYOTHYLAB,,-1.000000,1,,NSE,5.000000
1515,INDIACEM-EQ,INDIACEM,,-1.000000,1,,NSE,5.000000
1516,654GA30A-SG,654GA30A,,-1.000000,100,,NSE,1.000000
15180,KIRLPNU-EQ,KIRLPNU,,-1.000000,1,,NSE,10.000000
15229,LICNFNHGP-EQ,LICNFNHGP,,-1.000000,1,,NSE,1.000000
15288,HERCULES-EQ,HERCULES,,-1.000000,1,,NSE,1.000000
15303,BANG-EQ,BANG,,-1.000000,1,,NSE,1.000000
15313,IRB-EQ,IRB,,-1.000000,1,,NSE,1.000000
15324,746KL48-SG,746KL48,,-1.000000,100,,NSE,1.000000
15342,SHALPAINTS-EQ,SHALPAINTS,,-1.000000,1,,NSE,1.000000
1576,GILLETTE-EQ,GILLETTE,,-1.000000,1,,NSE,50.000000
15572,738AP40-SG,738AP40,,-1.000000,100,,NSE,1.000000
1607,AURIGROW-EQ,AURIGROW,,-1.000000,1,,NSE,1.000000
16069,737JK35-SG,737JK35,,-1.000000,100,,NSE,1.000000
16071,73AP38-SG,73AP38,,-1.000000,100,,NSE,1.000000
16229,736MP33-SG,736MP33,,-1.000000,100,,NSE,1.000000
16249,INFIBEAM-EQ,INFIBEAM,,-1.000000,1,,NSE,1.000000
164,68AS30-SG,68AS30,,-1.000000,100,,NSE,1.000000
16268,743MZ37-SG,743MZ37,,-1.000000,100,,NSE,1.000000
16346,736RJ33-SG,736RJ33,,-1.000000,100,,NSE,1.000000
16646,734RJ33A-SG,734RJ33A,,-1.000000,100,,NSE,1.000000
16652,739TS39-SG,739TS39,,-1.000000,100,,NSE,1.000000
16669,BAJAJ-AUTO-EQ,BAJAJ-AUTO,,-1.000000,1,,NSE,50.000000
1672,HGINFRA-EQ,HGINFRA,,-1.000000,1,,NSE,5.000000
16797,736GA33-SG,736GA33,,-1.000000,100,,NSE,1.000000
16802,737NL33A-SG,737NL33A,,-1.000000,100,,NSE,1.000000
16915,ZFCVINDIA-EQ,ZFCVINDIA,,-1.000000,1,,NSE,100.000000
16943,ASHOKAMET-EQ,ASHOKAMET,,-1.000000,1,,NSE,1.000000
16974,74CG30-SG,74CG30,,-1.000000,100,,NSE,1.000000
16986,COUNCODOS-EQ,COUNCODOS,,-1.000000,1,,NSE,1.000000
16992,742TN43-SG,742TN43,,-1.000000,100,,NSE,1.000000
17101,75HP38-SG,75HP38,,-1.000000,100,,NSE,1.000000
17111,746AP43-SG,746AP43,,-1.000000,100,,NSE,1.000000
17116,744ML31-SG,744ML31,,-1.000000,100,,NSE,1.000000
1715,66RJ30C-SG,66RJ30C,,-1.000000,100,,NSE,1.000000
17119,744TN33A-SG,744TN33A,,-1.000000,100,,NSE,1.000000
17139,PENTAGON-ST,PENTAGON,,-1.000000,1000,,NSE,5.000000
1727,651KA30C-SG,651KA30C,,-1.000000,100,,NSE,1.000000
17263,ARMANFIN-EQ,ARMANFIN,,-1.000000,1,,NSE,10.000000
17326,736MZ38A-SG,736MZ38A,,-1.000000,100,,NSE,1.000000
17327,736KL38-SG,736KL38,,-1.000000,100,,NSE,1.000000
17329,734TS46-SG,734TS46,,-1.000000,100,,NSE,1.000000
17333,MHRIL-EQ,MHRIL,,-1.000000,1,,NSE,5.000000
17424,GLOBUSSPR-EQ,GLOBUSSPR,,-1.000000,1,,NSE,10.000000
1745,665AP40-SG,665AP40,,-1.000000,100,,NSE,1.000000
17508,940SCL26C-AU,940SCL26C,,-1.000000,1,,NSE,1.000000
17515,990SCL26I-AV,990SCL26I,,-1.000000,1,,NSE,1.000000
17520,RTNPOWER-EQ,RTNPOWER,,-1.000000,1,,NSE,1.000000
17642,745AS33A-SG,745AS33A,,-1.000000,100,,NSE,1.000000
17675,ALOKINDS-EQ,ALOKINDS,,-1.000000,1,,NSE,1.000000
17702,MIDSELIETF-EQ,MIDSELIETF,,-1.000000,1,,NSE,1.000000
17770,GROBTEA-EQ,GROBTEA,,-1.000000,1,,NSE,10.000000
17834,747TS32-SG,747TS32,,-1.000000,100,,NSE,1.000000
17840,743TS41-SG,743TS41,,-1.000000,100,,NSE,1.000000
18,66RJ30-SG,66RJ30,,-1.000000,100,,NSE,1.000000
17933,BEARDSELL-EQ,BEARDSELL,,-1.000000,1,,NSE,1.000000
17996,PGIMCSR2G-MF,PGIMCSR2G,,-1.000000,1,,NSE,1.000000
18011,WHIRLPOOL-EQ,WHIRLPOOL,,-1.000000,1,,NSE,10.000000
18060,CONCORDBIO-EQ,CONCORDBIO,,-1.000000,1,,NSE,10.000000
18062,BPF02D5R-MF,BPF02D5R,,-1.000000,1,,NSE,1.000000
18173,BPF01QDR-MF,BPF01QDR,,-1.000000,1,,NSE,1.000000
1808,KAJARIACER-EQ,KAJARIACER,,-1.000000,1,,NSE,10.000000
18131,YASHO-EQ,YASHO,,-1.000000,1,,NSE,10.000000
18208,ORIENTLTD-EQ,ORIENTLTD,,-1.000000,1,,NSE,1.000000
18320,745BR31-SG,745BR31,,-1.000000,100,,NSE,1.000000
18332,745AP34-SG,745AP34,,-1.000000,100,,NSE,1.000000
18365,PERSISTENT-EQ,PERSISTENT,,-1.000000,1,,NSE,50.000000
18409,742HP38-SG,742HP38,,-1.000000,100,,NSE,1.000000
18413,74AP43-SG,74AP43,,-1.000000,100,,NSE,1.000000
18501,SABEVENTS-BE,SABEVENTS,,-1.000000,1,,NSE,1.000000
18528,747MH34-SG,747MH34,,-1.000000,100,,NSE,1.000000
18532,748UK33-SG,748UK33,,-1.000000,100,,NSE,1.000000
18571,GNA-EQ,GNA,,-1.000000,1,,NSE,5.000000
18690,746TS30-SG,746TS30,,-1.000000,100,,NSE,1.000000
18701,746SK33-SG,746SK33,,-1.000000,100,,NSE,1.000000
18743,SIGNATURE-EQ,SIGNATURE,,-1.000000,1,,NSE,10.000000
18806,CELLECOR-SM,CELLECOR,,-1.000000,3000,,NSE,5.000000
18822,ENDURANCE-EQ,ENDURANCE,,-1.000000,1,,NSE,10.000000
18911,745RJ44-SG,745RJ44,,-1.000000,100,,NSE,1.000000
18831,TARAPUR-BE,TARAPUR,,-1.000000,1,,NSE,1.000000
18902,1075SCL33A-N2,1075SCL33A,,-1.000000,1,,NSE,1.000000
18906,888SCL25E-N4,888SCL25E,,-1.000000,1,,NSE,1.000000
18994,746MP38A-SG,746MP38A,,-1.000000,100,,NSE,1.000000
18921,VBL-EQ,VBL,,-1.000000,1,,NSE,5.000000
18931,SUNDARAM-EQ,SUNDARAM,,-1.000000,1,,NSE,1.000000
19165,755MP35-SG,755MP35,,-1.000000,100,,NSE,1.000000
19154,INSPIRE-SM,INSPIRE,,-1.000000,2000,,NSE,5.000000
19206,VINYAS-SM,VINYAS,,-1.000000,100,,NSE,5.000000
19265,BLISSGVS-EQ,BLISSGVS,,-1.000000,1,,NSE,1.000000
19277,EMAMIREAL-EQ,EMAMIREAL,,-1.000000,1,,NSE,1.000000
1937,KREBSBIO-EQ,KREBSBIO,,-1.000000,1,,NSE,1.000000
19289,MOM50-EQ,MOM50,,-1.000000,1,,NSE,1.000000
19296,TERASOFT-BE,TERASOFT,,-1.000000,1,,NSE,5.000000
19479,SCML-ST,SCML,,-1.000000,1000,,NSE,5.000000
19496,SECMARK-EQ,SECMARK,,-1.000000,1,,NSE,1.000000
19501,TICL-EQ,TICL,,-1.000000,1,,NSE,1.000000
19527,767GA33-SG,767GA33,,-1.000000,100,,NSE,1.000000
19566,737GS2028-GS,737GS2028,,-1.000000,1,,NSE,1.000000
19578,UGARSUGAR-EQ,UGARSUGAR,,-1.000000,1,,NSE,1.000000
19585,BSE-EQ,BSE,,-1.000000,1,,NSE,10.000000
19627,WOMANCART-SM,WOMANCART,,-1.000000,400,,NSE,5.000000
19633,ITETF-EQ,ITETF,,-1.000000,1,,NSE,1.000000
19679,GOLDIETF-EQ,GOLDIETF,,-1.000000,1,,NSE,1.000000
19747,778BR31-SG,778BR31,,-1.000000,100,,NSE,1.000000
19772,SCLZC26C-NB,SCLZC26C,,-1.000000,1,,NSE,1.000000
19809,MAITREYA-SM,MAITREYA,,-1.000000,400,,NSE,5.000000
19867,AMNPLST-EQ,AMNPLST,,-1.000000,1,,NSE,1.000000
19905,779WB40-SG,779WB40,,-1.000000,100,,NSE,1.000000
19906,759RJ46-SG,759RJ46,,-1.000000,100,,NSE,1.000000
19926,743REC35-NH,743REC35,,-1.000000,1,,NSE,1.000000
19928,764HUDCO31-N8,764HUDCO31,,-1.000000,1,,NSE,1.000000
20030,774IREDA31-N7,774IREDA31,,-1.000000,1,,NSE,1.000000
201,UNIDT-EQ,UNIDT,,-1.000000,1,,NSE,1.000000
20102,1015SCL28-NR,1015SCL28,,-1.000000,1,,NSE,1.000000
20106,971SCL28A-NT,971SCL28A,,-1.000000,1,,NSE,1.000000
20110,GREENPOWER-EQ,GREENPOWER,,-1.000000,1,,NSE,1.000000
20111,1050SCL30-NU,1050SCL30,,-1.000000,1,,NSE,1.000000
20116,1003SCL30A-NV,1003SCL30A,,-1.000000,1,,NSE,1.000000
20146,718AS30-SG,718AS30,,-1.000000,100,,NSE,1.000000
20147,719AP34-SG,719AP34,,-1.000000,100,,NSE,1.000000
20213,SUNREST-SM,SUNREST,,-1.000000,1600,,NSE,5.000000
20221,77UP35-SG,77UP35,,-1.000000,100,,NSE,1.000000
20222,767KA36-SG,767KA36,,-1.000000,100,,NSE,1.000000
20231,766ML32-SG,766ML32,,-1.000000,100,,NSE,1.000000
20277,745GJ30-SG,745GJ30,,-1.000000,100,,NSE,1.000000
20303,GANDHAR-EQ,GANDHAR,,-1.000000,1,,NSE,1.000000
20335,768TN30B-SG,768TN30B,,-1.000000,100,,NSE,1.000000
20349,775UP33-SG,775UP33,,-1.000000,100,,NSE,1.000000
20359,704GJ30-SG,704GJ30,,-1.000000,100,,NSE,1.000000
20395,778NL33-SG,778NL33,,-1.000000,100,,NSE,1.000000
2043,RAMCOCEM-EQ,RAMCOCEM,,-1.000000,1,,NSE,10.000000
2049,CHENNPETRO-EQ,CHENNPETRO,,-1.000000,1,,NSE,5.000000
20415,SHEETAL-SM,SHEETAL,,-1.000000,1000,,NSE,5.000000
20478,771KA36-SG,771KA36,,-1.000000,100,,NSE,1.000000
20519,724HR29-SG,724HR29,,-1.000000,100,,NSE,1.000000
20542,SJLOGISTIC-SM,SJLOGISTIC,,-1.000000,250,,NSE,5.000000
20573,717KA29-SG,717KA29,,-1.000000,100,,NSE,1.000000
20598,658GA30-SG,658GA30,,-1.000000,100,,NSE,1.000000
20612,850TPL26-N0,850TPL26,,-1.000000,1,,NSE,1.000000
20614,847TPL26-N1,847TPL26,,-1.000000,1,,NSE,1.000000
20616,SUPERHOUSE-EQ,SUPERHOUSE,,-1.000000,1,,NSE,1.000000
2073,VTL-EQ,VTL,,-1.000000,1,,NSE,5.000000
20638,92LTF29-N4,92LTF29,,-1.000000,1,,NSE,1.000000
20666,656AP31-SG,656AP31,,-1.000000,100,,NSE,1.000000
20671,885LTF27-NE,885LTF27,,-1.000000,1,,NSE,1.000000
20734,763AR33-SG,763AR33,,-1.000000,100,,NSE,1.000000
20737,706AP30-SG,706AP30,,-1.000000,100,,NSE,1.000000
20747,815SHFL25-N0,815SHFL25,,-1.000000,1,,NSE,1.000000
20749,878MFL27-NH,878MFL27,,-1.000000,1,,NSE,1.000000
20774,705AS30-SG,705AS30,,-1.000000,100,,NSE,1.000000
20822,SURAJEST-EQ,SURAJEST,,-1.000000,1,,NSE,5.000000
20831,MUTHOOTMF-EQ,MUTHOOTMF,,-1.000000,1,,NSE,1.000000
20854,HAPPYFORGE-EQ,HAPPYFORGE,,-1.000000,1,,NSE,10.000000
20903,813PNBH33-N0,813PNBH33,,-1.000000,1,,NSE,1.000000
20945,768KA37-SG,768KA37,,-1.000000,100,,NSE,1.000000
20960,72AS29-SG,72AS29,,-1.000000,100,,NSE,1.000000
21019,971SCL28B-YD,971SCL28B,,-1.000000,1,,NSE,1.000000
21026,835SCL23A-YH,835SCL23A,,-1.000000,1,,NSE,1.000000
21067,SUPREMEPWR-SM,SUPREMEPWR,,-1.000000,500,,NSE,5.000000
21078,TECHLABS-SM,TECHLABS,,-1.000000,125,,NSE,5.000000
21131,TEJASNET-EQ,TEJASNET,,-1.000000,1,,NSE,5.000000
21155,774KA34-SG,774KA34,,-1.000000,100,,NSE,1.000000
21173,KCEIL-SM,KCEIL,,-1.000000,500,,NSE,5.000000
21225,910TCAP28-NA,910TCAP28,,-1.000000,1,,NSE,1.000000
21231,815LTF27-NO,815LTF27,,-1.000000,1,,NSE,1.000000
21233,9HFL34-N0,9HFL34,,-1.000000,1,,NSE,1.000000
21269,772TN34-SG,772TN34,,-1.000000,100,,NSE,1.000000
21392,MAGADSUGAR-EQ,MAGADSUGAR,,-1.000000,1,,NSE,5.000000
21542,76TS43-SG,76TS43,,-1.000000,100,,NSE,1.000000
21469,OPTIEMUS-EQ,OPTIEMUS,,-1.000000,1,,NSE,5.000000
21550,727AS29-SG,727AS29,,-1.000000,100,,NSE,1.000000
21621,757IRFC29-NP,757IRFC29,,-1.000000,1,,NSE,1.000000
21624,840TPL28-N2,840TPL28,,-1.000000,1,,NSE,1.000000
21646,728JK30-SG,728JK30,,-1.000000,100,,NSE,1.000000
21647,639AP26-SG,639AP26,,-1.000000,100,,NSE,1.000000
21659,840TPL26-N0,840TPL26,,-1.000000,1,,NSE,1.000000
21735,737GR2054-GS,737GR2054,,-1.000000,1,,NSE,1.000000
21767,83645TFS27-N1,83645TFS27,,-1.000000,1,,NSE,1.000000
21786,672PN30-SG,672PN30,,-1.000000,100,,NSE,1.000000
21789,697PN40-SG,697PN40,,-1.000000,100,,NSE,1.000000
21820,767KA42-SG,767KA42,,-1.000000,100,,NSE,1.000000
21827,766WB43-SG,766WB43,,-1.000000,100,,NSE,1.000000
21842,766RJ31-SG,766RJ31,,-1.000000,100,,NSE,1.000000
21872,773MZ39-SG,773MZ39,,-1.000000,100,,NSE,1.000000
21912,718KL29-SG,718KL29,,-1.000000,100,,NSE,1.000000
21877,774BR39-SG,774BR39,,-1.000000,100,,NSE,1.000000
1004,679AP34-SG,679AP34,,-1.000000,100,,NSE,1.000000
10159,ORICONENT-EQ,ORICONENT,,-1.000000,1,,NSE,1.000000
10196,782GJ32-SG,782GJ32,,-1.000000,100,,NSE,1.000000
10217,ADANIENSOL-EQ,ADANIENSOL,,-1.000000,1,,NSE,5.000000
10232,SGBJUN30-GB,SGBJUN30,,-1.000000,1,,NSE,1.000000
10247,782HP32-SG,782HP32,,-1.000000,100,,NSE,1.000000
10300,RAMASTEEL-EQ,RAMASTEEL,,-1.000000,1,,NSE,1.000000
10331,781HR32A-SG,781HR32A,,-1.000000,100,,NSE,1.000000
10346,DGCONTENT-EQ,DGCONTENT,,-1.000000,1,,NSE,1.000000
10368,783MN32-SG,783MN32,,-1.000000,100,,NSE,1.000000
1041,FINPIPE-EQ,FINPIPE,,-1.000000,1,,NSE,1.000000
10459,777GJ32-SG,777GJ32,,-1.000000,100,,NSE,1.000000
